minute,median,p25,p75,pair
779,5094.495417317565,2253.518229861408,12943.215498312295,USDC/USDT
780,5163.8133466995505,2282.6154062882924,12837.840031481941,USDC/USDT
781,5215.630105202591,2278.4106107714465,12901.940256120299,USDC/USDT
782,5275.413231768065,2301.5178686884265,12828.509626629542,USDC/USDT
783,5309.576061075576,2313.2238931280795,12993.152458277793,USDC/USDT
784,5299.599774649162,2349.608460573055,13001.330477982627,USDC/USDT
785,5322.70772275283,2364.6022073783633,13104.918971261599,USDC/USDT
786,5337.619211034724,2367.7650528405525,13019.9085640824,USDC/USDT
787,5367.171832570185,2390.58301397002,13088.333304775506,USDC/USDT
788,5263.400972519938,2342.247048418234,12869.799385587386,USDC/USDT
789,5177.674938749367,2333.3342037207312,12794.622510058583,USDC/USDT
790,5219.475633490536,2352.5167205228004,12910.080127132502,USDC/USDT
791,5165.098350076799,2342.210418726388,12884.916611061104,USDC/USDT
792,5153.660330617877,2353.0520401380995,12953.270261409069,USDC/USDT
793,5178.07072658625,2340.005217200403,13023.397973383104,USDC/USDT
794,5192.832702434444,2347.0637216843525,12988.729119857055,USDC/USDT
795,5195.776151100515,2349.15867945276,13159.583575075336,USDC/USDT
796,5188.764504236403,2389.075447852789,13114.414544035859,USDC/USDT
797,5200.539422592072,2404.1394468595995,13101.4319989646,USDC/USDT
798,5204.528828111453,2416.2791624299416,13024.69366709867,USDC/USDT
799,5185.797004332509,2391.579443120748,13087.685058322319,USDC/USDT
800,5138.023673378412,2397.9503175705245,13086.290130265774,USDC/USDT
801,5157.792716696141,2405.7252463215987,13131.358421280009,USDC/USDT
802,5195.875068715539,2411.272146153273,13199.052318382015,USDC/USDT
803,5372.141566725052,2474.5001817832604,13512.313913453529,USDC/USDT
804,5541.647781063087,2534.0058687300884,13769.71508325406,USDC/USDT
805,5530.566574525858,2533.0707887673093,13719.743579227572,USDC/USDT
806,5591.883280121935,2555.97264651217,13738.039048969651,USDC/USDT
807,5697.323842628748,2567.4324307935726,13903.876193918959,USDC/USDT
808,5786.901163804967,2662.103957950618,13999.806411559255,USDC/USDT
809,5929.703525183968,2702.369216125642,14409.662956581435,USDC/USDT
810,6070.532056219278,2750.407750566753,14654.27001794517,USDC/USDT
811,6204.283193360546,2757.8157143803082,14838.183321560578,USDC/USDT
812,6270.126785155886,2767.968300226608,15153.479020714844,USDC/USDT
813,6329.5588610272225,2782.4306110174866,15455.025684904344,USDC/USDT
814,6502.118944013567,2884.887315147342,15764.42318091753,USDC/USDT
815,6704.8884645706985,2950.4262851879303,16019.5174808775,USDC/USDT
816,6837.835022093317,3005.7966255618803,16409.937798528663,USDC/USDT
817,6904.983038101008,3051.249363478737,16545.620980075822,USDC/USDT
818,6870.14444111127,3042.1339596537086,16621.437197449468,USDC/USDT
819,6858.852762281316,3003.492825180191,16610.26475597491,USDC/USDT
820,6860.184309542679,2996.396608737767,16714.022445145278,USDC/USDT
821,6868.805198892305,2991.089891839891,16743.835764198786,USDC/USDT
822,6921.923599331237,3025.9268773308318,17052.849863759853,USDC/USDT
823,6862.286204263414,2961.747830948705,17240.55390378703,USDC/USDT
824,6808.843024798932,2961.8287066268153,17281.795872210805,USDC/USDT
825,6692.170057385413,2923.681435235362,17220.538392694172,USDC/USDT
826,6612.135804361143,2943.5467582603223,17201.620040769958,USDC/USDT
827,6668.148198526007,2952.4200507274454,17326.55319646538,USDC/USDT
828,6639.419591877178,2943.0210834766985,17259.14290548968,USDC/USDT
829,6537.215665402038,2861.115477222754,17182.514418124814,USDC/USDT
830,6477.867933844455,2825.457823997441,17302.086910486007,USDC/USDT
831,6437.872298209178,2778.830323231457,17222.04505029751,USDC/USDT
832,6415.989175710388,2741.442127937972,17384.001383830786,USDC/USDT
833,6550.427617587856,2803.261130481336,17704.340893376753,USDC/USDT
834,6586.387231655236,2849.0307419135524,17802.670832197728,USDC/USDT
835,6701.623862243036,2902.3591862837175,17841.918497397415,USDC/USDT
836,6761.113500664885,2928.3106573695623,17874.487450770892,USDC/USDT
837,6694.734223129563,2907.9293765570533,17603.992739718025,USDC/USDT
838,6756.099451429332,2930.3078362851306,17625.13213967276,USDC/USDT
839,6817.789727317849,2956.6761033806415,17536.958406599875,USDC/USDT
840,6920.137840733292,2986.9457192421073,17512.10700677531,USDC/USDT
841,7033.114890212878,2993.9571465031772,17890.9555997666,USDC/USDT
842,7072.637875431251,3041.8704310983985,18024.96824908622,USDC/USDT
843,7215.466715403277,3088.5383662546965,18190.651733504485,USDC/USDT
844,7339.368527376622,3144.456674510047,18439.017452091713,USDC/USDT
845,7397.355696321791,3161.5955773172072,18494.455625804236,USDC/USDT
846,7469.016509885173,3182.5298960983596,18592.763063725863,USDC/USDT
847,7586.364068661354,3207.9139635962533,18811.55113432368,USDC/USDT
848,7504.458144644837,3170.5318599747543,18763.22601512087,USDC/USDT
849,7505.715213382742,3152.881065186053,18883.93924784736,USDC/USDT
850,7535.532407784061,3126.6196910278345,18964.406840988304,USDC/USDT
851,7579.252078915412,3114.2274884139947,18861.371631993807,USDC/USDT
852,7632.099312895165,3149.6484689652575,18828.00978170015,USDC/USDT
853,7644.335644514653,3163.2237914642787,18662.752076602952,USDC/USDT
854,7650.559172020865,3149.343238398148,18780.0989626953,USDC/USDT
855,7655.471940157668,3163.2213034271913,19172.26330400013,USDC/USDT
856,7659.106495626998,3160.73103925014,19194.04870055335,USDC/USDT
857,7654.867789062511,3125.5764233947907,19088.581598492536,USDC/USDT
858,7651.498613902905,3143.2497869412978,19060.077002656046,USDC/USDT
859,7658.288866213154,3133.767387239759,18819.65005754172,USDC/USDT
860,7660.248060261237,3142.6666186218417,18924.53932686354,USDC/USDT
861,7700.908320837423,3161.0504307049628,19027.211785161922,USDC/USDT
862,7611.830932207757,3156.9115400228475,18920.55381507197,USDC/USDT
863,7749.579515656943,3212.435331332127,19098.268964303315,USDC/USDT
864,7816.920605559428,3254.2530001365876,19190.659053031653,USDC/USDT
865,7867.116241722154,3269.92266907986,19406.863111280265,USDC/USDT
866,7938.3175678144125,3314.1380227531254,20050.821405875075,USDC/USDT
867,8030.052414169751,3337.8079062572133,20641.649404866137,USDC/USDT
868,8091.138441760458,3354.57218385601,20945.80928163231,USDC/USDT
869,8244.062694596412,3386.1779146264407,21256.41700674486,USDC/USDT
870,8294.599099661142,3380.9377561494757,21258.97934334079,USDC/USDT
871,8352.487835648984,3386.1418594588954,21251.445023732034,USDC/USDT
872,8378.83854985096,3396.2162926569717,21391.809366682723,USDC/USDT
873,8403.146128854856,3417.236706834963,21704.66857896846,USDC/USDT
874,8446.653419443513,3455.3581357964545,22367.573497824324,USDC/USDT
875,8448.694949322617,3479.421529772537,22196.000634017302,USDC/USDT
876,8386.754262333092,3482.039753150011,22222.701023045338,USDC/USDT
877,8467.45365071188,3518.155921979387,22172.280455635297,USDC/USDT
878,8380.745570474179,3462.9889061540257,22059.056256247604,USDC/USDT
879,8450.57106771505,3445.022805571687,22249.494831080177,USDC/USDT
880,8430.451155429882,3469.778797203713,22221.306631836098,USDC/USDT
881,8419.850017331295,3501.8452736176027,22257.51163858855,USDC/USDT
882,8331.912796137422,3468.458355564854,22024.853155378176,USDC/USDT
883,8267.282003769868,3465.465525438749,22134.219285581283,USDC/USDT
884,8121.949915012776,3426.0175962583735,22223.666229092854,USDC/USDT
885,8094.484749337856,3445.8287205108,22211.882637054914,USDC/USDT
886,8021.489406010348,3453.640746307908,22165.521015529754,USDC/USDT
887,7998.566680952826,3440.2709024847077,22091.913401814854,USDC/USDT
888,7993.291802788257,3394.3676845293758,22030.86978587911,USDC/USDT
889,7958.130251934203,3363.174460731405,21636.34176971005,USDC/USDT
890,7992.774706756832,3331.6701897961884,21713.737944538603,USDC/USDT
891,8052.766922769727,3313.4071864582056,21740.045821714357,USDC/USDT
892,8090.784966661484,3297.5955628467364,21895.636131282055,USDC/USDT
893,8144.169514824696,3328.8896829995656,21894.748753501797,USDC/USDT
894,8081.543030338154,3323.7123623703906,21712.132270722144,USDC/USDT
895,8073.647899860155,3312.8876979576835,21653.05637723108,USDC/USDT
896,8033.282365944101,3258.5815066832297,21347.309632052802,USDC/USDT
897,8063.720720708933,3257.9311950125366,21254.783793518716,USDC/USDT
898,8073.782972476788,3236.2733598385403,20970.222126007156,USDC/USDT
899,8125.916712502566,3265.8078823434885,20676.707381787055,USDC/USDT
900,8179.054198870001,3252.9379042848695,20630.45481390494,USDC/USDT
901,8197.114672624004,3232.0548658443104,20495.792968791524,USDC/USDT
902,8198.27677261467,3232.7610555251836,20604.87673880062,USDC/USDT
903,8197.750856339466,3247.4253391975567,20688.402520366726,USDC/USDT
904,8219.749264056536,3239.6749083460504,20698.72099302785,USDC/USDT
905,8140.328291123192,3253.137734441904,20761.441514144793,USDC/USDT
906,8111.942222081921,3255.3673375020685,20889.781325593653,USDC/USDT
907,8066.848688957805,3271.627931321289,21153.04484012535,USDC/USDT
908,8000.417885244498,3214.1996347367144,21007.457252398057,USDC/USDT
909,7923.467046009935,3224.1715507914623,20998.74902941417,USDC/USDT
910,7872.021532829866,3185.129802038371,20937.3282790621,USDC/USDT
911,7814.649397690117,3191.92003760329,20707.200718048993,USDC/USDT
912,7723.993190686684,3164.340867528491,20802.119236631555,USDC/USDT
913,7720.663365537662,3142.573512393876,20825.553357410805,USDC/USDT
914,7651.402555194161,3124.4329502314936,20609.83311357104,USDC/USDT
915,7595.8435071107515,3117.753696574249,20523.414547251963,USDC/USDT
916,7572.179712208673,3144.926819905314,20761.055884304213,USDC/USDT
917,7541.540609961679,3138.963217797952,20658.842084662865,USDC/USDT
918,7484.922512648782,3110.8479888414017,20482.45844936169,USDC/USDT
919,7434.887488202957,3106.8108291891085,20607.500045980563,USDC/USDT
920,7446.43381270893,3119.2394827184607,20582.494594541753,USDC/USDT
921,7412.42437198033,3118.47299246613,20337.52500595232,USDC/USDT
922,7440.5639085377325,3121.1805207620373,20203.899856727297,USDC/USDT
923,7486.344873104379,3212.7022335132656,20479.645619851854,USDC/USDT
924,7560.031443482566,3227.8455460981118,20516.606245708626,USDC/USDT
925,7525.440608004182,3214.0755604129954,20347.86039343017,USDC/USDT
926,7532.663197704793,3199.158850897319,20562.96138734923,USDC/USDT
927,7529.266977322089,3187.1047508106303,20327.50956101013,USDC/USDT
928,7541.592020596889,3212.7026351220984,20356.45446110685,USDC/USDT
929,7546.6972065305035,3203.6496316930475,20446.55286374292,USDC/USDT
930,7521.20218252202,3189.0746506266573,20236.953305526244,USDC/USDT
931,7581.820625477125,3171.2765652304665,20429.614260121514,USDC/USDT
932,7573.160766873825,3186.5708391187604,20560.289575327282,USDC/USDT
933,7546.801406738983,3168.779076838939,20385.45163011668,USDC/USDT
934,7504.789127177257,3153.889637531831,20020.50725676519,USDC/USDT
935,7623.093979712896,3126.7000927333643,20158.873195321245,USDC/USDT
936,7643.69081319179,3138.6580838753184,20032.68140220932,USDC/USDT
937,7609.344562715389,3118.95612095436,19566.330505670532,USDC/USDT
938,7532.363484763807,3055.558293897274,19199.03825029454,USDC/USDT
939,7477.667402321103,3020.1196158445896,19005.411438298284,USDC/USDT
940,7479.164418720918,3051.745372514718,18927.947178791725,USDC/USDT
941,7483.461944293851,3074.7280699352286,18781.528730527392,USDC/USDT
942,7482.743138402223,3106.3763228798043,18641.902040177833,USDC/USDT
943,7383.241774953537,3102.6892512246513,18496.613656094276,USDC/USDT
944,7318.616458308913,3081.622730893446,18366.898850468988,USDC/USDT
945,7251.74115555046,3067.0093598820617,18187.868068100044,USDC/USDT
946,7146.034971840386,3066.6104874357725,17715.697862487825,USDC/USDT
947,7122.073335168346,3052.393068883814,17448.71934748263,USDC/USDT
948,7144.122961587247,3076.3717646615023,17431.031009026025,USDC/USDT
949,7095.173207644028,3091.822678513626,17448.915089028113,USDC/USDT
950,7016.217291439365,3082.0769777141777,17134.255885969455,USDC/USDT
951,6967.707721110257,3044.7037066562375,17016.05816618816,USDC/USDT
952,6985.926720591474,3041.1332876350425,17281.71801607453,USDC/USDT
953,7061.181410193875,3083.374306212526,17497.569749149905,USDC/USDT
954,7069.1423726245475,3117.3181903693912,17561.040671964885,USDC/USDT
955,7160.218670680034,3127.4153998477555,17681.435992367507,USDC/USDT
956,7247.994952745934,3145.4896365885343,18004.723140819307,USDC/USDT
957,7394.961756984622,3196.221955595907,18304.758544672415,USDC/USDT
958,7515.964036036332,3237.102374641511,18392.65366599342,USDC/USDT
959,7638.326349185941,3295.1235262006726,18682.872265066453,USDC/USDT
960,7701.609047513844,3343.255132781041,18803.86925036116,USDC/USDT
961,7783.10687005489,3397.0000476236814,18894.46507809008,USDC/USDT
962,7776.585941898555,3427.4972556850157,18865.81649107417,USDC/USDT
963,7771.5502157535,3452.332022134017,18986.10886824455,USDC/USDT
964,7856.8005301666035,3481.3502664973034,19194.13478701935,USDC/USDT
965,7781.725502007796,3505.860419739392,19167.295584707164,USDC/USDT
966,7824.423590788269,3550.7294597856644,19357.030808232186,USDC/USDT
967,7784.354054263679,3555.7128429394525,19398.679875524726,USDC/USDT
968,7714.990293152541,3544.6705448544026,19229.759273925636,USDC/USDT
969,7702.568751962912,3536.9990608582025,19079.420050000033,USDC/USDT
970,7614.038241412619,3537.406116747291,19241.335867768663,USDC/USDT
971,7506.907753752046,3529.9308837134345,18917.571571861834,USDC/USDT
972,7424.31790739652,3517.0316478951795,18721.944836868846,USDC/USDT
973,7345.205858212831,3486.288300147576,18585.688598669785,USDC/USDT
974,7233.763789746672,3445.309820608629,18154.715882655248,USDC/USDT
975,7183.7056738893925,3425.60897579728,18104.01419906974,USDC/USDT
976,7151.224163194169,3368.8245658597343,18014.562066539213,USDC/USDT
977,7188.342287771109,3346.5095771124024,17975.133730511363,USDC/USDT
978,7203.392931101364,3346.0305300192854,17944.101577930127,USDC/USDT
979,7165.8206880845555,3328.8113924415875,17838.890041103172,USDC/USDT
980,7153.267767660189,3314.1513923841226,17850.089197000823,USDC/USDT
981,7102.838886432994,3285.461703237925,17670.144550523844,USDC/USDT
982,7097.744759912746,3278.1975526248543,17431.38013783471,USDC/USDT
983,7076.97207391493,3266.7556712941246,17477.63264926114,USDC/USDT
984,7071.414298071121,3245.2094155968657,17466.749054842374,USDC/USDT
985,7080.2135943999,3212.7528522937123,17277.39069693127,USDC/USDT
986,7047.326586686207,3182.7540519970203,17248.011689502673,USDC/USDT
987,6986.09636178904,3135.5727719625793,17094.60057767778,USDC/USDT
988,6969.559137589183,3113.752416582494,16943.67806737814,USDC/USDT
989,6947.892404385361,3107.2189882764887,16929.99033020911,USDC/USDT
990,6924.520921706039,3087.028343398196,16803.876568740467,USDC/USDT
991,6875.375088320501,3083.027934801522,16848.19894995158,USDC/USDT
992,6813.282809924679,3057.707477788921,16743.484481103384,USDC/USDT
993,6729.420593905518,3027.100297164618,16688.050340822563,USDC/USDT
994,6747.825549559378,3020.054972969829,16553.971538757592,USDC/USDT
995,6773.731964304592,3020.1243326053686,16429.235734312308,USDC/USDT
996,6784.645784123858,3017.3059548493748,16467.70994910309,USDC/USDT
997,6744.643610553548,2997.1679444507,16349.01110398943,USDC/USDT
998,6702.360463795615,2935.6402618895463,16199.509532586477,USDC/USDT
999,6576.749422970976,2905.8844919105513,16077.883674268462,USDC/USDT
1000,6551.052279958061,2903.9647333141047,16182.412130328848,USDC/USDT
1001,6576.725463274292,2888.074841830593,16277.672392152412,USDC/USDT
1002,6547.226580692573,2883.7035073879233,16209.376741009375,USDC/USDT
1003,6487.269917088624,2862.8139250717268,16192.154821753267,USDC/USDT
1004,6457.053327746849,2835.3085261896717,16222.856699411892,USDC/USDT
1005,6396.394950369142,2784.198763336188,16186.505322247707,USDC/USDT
1006,6329.724588203236,2738.5099391906615,15963.385994722657,USDC/USDT
1007,6254.477784215979,2706.4281836598393,15867.148226569383,USDC/USDT
1008,6252.457841060811,2667.138654098394,15582.507258796311,USDC/USDT
1009,6114.592017096974,2612.5855323195237,15277.635452887385,USDC/USDT
1010,6033.0545251879785,2568.8033721615566,15259.191970056565,USDC/USDT
1011,5890.329431307028,2529.976446576507,14959.076965961318,USDC/USDT
1012,5775.874367948438,2498.753422470205,14757.573386615351,USDC/USDT
1013,5745.070496358309,2517.2458216395826,14514.113547096273,USDC/USDT
1014,5766.014414041089,2486.9050401188592,14492.61073703824,USDC/USDT
1015,5677.9030135057255,2481.7816499781093,14197.416481585144,USDC/USDT
1016,5602.591458596458,2455.2292931364705,14009.300143423692,USDC/USDT
1017,5597.510754494868,2447.689347575253,14111.079311006286,USDC/USDT
1018,5587.075583748172,2434.511563158934,14041.510049131437,USDC/USDT
1019,5598.453982336555,2443.6660316860175,14025.16470504382,USDC/USDT
1020,5626.917113067797,2472.544536469315,13987.110426729747,USDC/USDT
1021,5607.739406441527,2473.7033384273573,13887.765077447984,USDC/USDT
1022,5602.175277180275,2489.469810289686,13817.112501921829,USDC/USDT
1023,5533.58076870288,2481.269954674456,13759.397201463864,USDC/USDT
1024,5537.535627250777,2497.790704818602,13877.4847720987,USDC/USDT
1025,5497.894013648849,2475.3107992894907,13772.639403490384,USDC/USDT
1026,5567.4647202469805,2484.2286382019442,13865.041477130531,USDC/USDT
1027,5567.936858894703,2477.062628978109,13898.2442707504,USDC/USDT
1028,5511.262809772565,2442.990468456295,13803.593855547311,USDC/USDT
1029,5477.942627641225,2419.8148709734646,13684.363414142492,USDC/USDT
1030,5425.151818486417,2383.641580593802,13504.226566920075,USDC/USDT
1031,5385.473100103706,2358.620808134866,13431.204749624443,USDC/USDT
1032,5336.642031956604,2312.852086597333,13223.928821968142,USDC/USDT
1033,5331.315609832102,2306.013911145949,13243.648081299996,USDC/USDT
1034,5262.326116894969,2263.51104620117,13217.015698007699,USDC/USDT
1035,5226.651133329531,2255.261709690541,13159.741440079668,USDC/USDT
1036,5210.16420460564,2235.709882687738,13026.290022936348,USDC/USDT
1037,5217.534017812812,2203.5270816888806,13011.77789598464,USDC/USDT
1038,5178.706515271403,2196.435111064762,12974.353718325925,USDC/USDT
1039,5159.0937428025845,2185.3426656600464,12754.9893708695,USDC/USDT
1040,5151.39976185415,2202.453107546061,12560.604921677563,USDC/USDT
1041,5120.690303544738,2188.900190537877,12530.467601259608,USDC/USDT
1042,5131.0756593267,2188.57107471106,12471.883934791993,USDC/USDT
1043,5150.325107173142,2211.518949500058,12484.474188650638,USDC/USDT
1044,5081.091273795586,2216.186424626374,12424.627169879628,USDC/USDT
1045,5085.647351411084,2194.9390800877504,12463.193262508807,USDC/USDT
1046,5051.245849080238,2194.618959413673,12203.761549480094,USDC/USDT
1047,5020.673960754087,2191.4734094852447,12248.327983231566,USDC/USDT
1048,4990.525278589818,2164.1272903088243,12141.273101095036,USDC/USDT
1049,4961.825839834022,2154.5049976480473,11910.150731879148,USDC/USDT
1050,4943.029558654783,2124.111652496401,11985.26186859121,USDC/USDT
1051,4901.875579086109,2131.3446765311305,12103.423328832196,USDC/USDT
1052,4857.923997333618,2142.552218968512,11982.794789360238,USDC/USDT
1053,4861.589196597477,2129.2746169952884,11997.999548455296,USDC/USDT
1054,4834.73792468996,2099.760549469185,11929.440728741678,USDC/USDT
1055,4788.025150842453,2078.4330970258343,11942.069666824556,USDC/USDT
1056,4751.455684054511,2087.258133358973,11923.681506258308,USDC/USDT
1057,4709.903780742237,2087.400031093048,11891.315530366523,USDC/USDT
1058,4615.851917275024,2035.4889480196705,11816.375687416756,USDC/USDT
1059,4637.751711344682,2036.0398153948404,11867.947550252069,USDC/USDT
1060,4598.748093701626,2006.6454093195478,11712.068254442993,USDC/USDT
1061,4577.99199682386,1982.6188482518526,11811.886101599674,USDC/USDT
1062,4574.281464363247,1965.6360752341332,11611.714038217255,USDC/USDT
1063,4544.044655593604,1968.490901872278,11557.422215472607,USDC/USDT
1064,4584.557253696364,1964.8551445666865,11721.116063191572,USDC/USDT
1065,4531.39524873692,1951.3161626234792,11567.803266070081,USDC/USDT
1066,4501.9004531320925,1923.2338020785546,11416.159192162175,USDC/USDT
1067,4476.857053545915,1909.8417064228556,11479.394093018656,USDC/USDT
1068,4513.498343845365,1914.2824665255098,11469.092911625217,USDC/USDT
1069,4518.200980656258,1912.9517292995529,11576.442501603316,USDC/USDT
1070,4575.095261887397,1908.5365141979028,11741.944611132025,USDC/USDT
1071,4526.307703290863,1873.7414471322188,11585.454668674392,USDC/USDT
1072,4502.177447205349,1864.766919057824,11671.599128612508,USDC/USDT
1073,4614.980368935007,1896.3656169491103,11811.369502505857,USDC/USDT
1074,4609.915725199737,1875.5652764374,11775.386509605392,USDC/USDT
1075,4602.5330572405965,1889.90209780456,11951.30387170939,USDC/USDT
1076,4662.897316531309,1909.8901524169878,11993.911483238846,USDC/USDT
1077,4627.96477624645,1916.1716848295155,12048.267540870247,USDC/USDT
1078,4620.452551981098,1903.955225889954,12026.360990299128,USDC/USDT
1079,4562.092988584616,1908.8386501084087,11926.176878757773,USDC/USDT
1080,4600.4266180765035,1929.2996182387715,12098.03495795719,USDC/USDT
1081,4603.908990152251,1929.0356622788468,12267.954135936756,USDC/USDT
1082,4641.5722579126295,1942.7616769599406,12329.73433165615,USDC/USDT
1083,4642.911264580617,1944.1647986659634,12373.720273111516,USDC/USDT
1084,4631.094496854244,1934.8555537708062,12383.856275937851,USDC/USDT
1085,4609.538509050244,1945.8959327214222,12156.038471660202,USDC/USDT
1086,4656.605220167835,1970.9088335993958,12206.418301429972,USDC/USDT
1087,4663.871250842903,1970.271119201287,12038.965943208499,USDC/USDT
1088,4567.333704601333,1935.4791263788522,11943.807935227884,USDC/USDT
1089,4511.826512578913,1931.7310848972168,11885.834914611432,USDC/USDT
1090,4512.158749655512,1945.0847352287235,11818.947210899454,USDC/USDT
1091,4432.202817570033,1925.9755307574846,11678.812079461919,USDC/USDT
1092,4407.011969372216,1922.1193557089491,11552.530108720774,USDC/USDT
1093,4386.996990740984,1920.7069712438645,11475.85166688663,USDC/USDT
1094,4412.864104515511,1921.4507879205978,11392.000355705492,USDC/USDT
1095,4350.149580977748,1896.3327579866345,11134.802543027205,USDC/USDT
1096,4366.281155218455,1897.892583288742,10937.388293967506,USDC/USDT
1097,4333.131026060321,1878.307678557687,10829.623956372176,USDC/USDT
1098,4342.8842888514755,1892.1474381657836,10853.662520931024,USDC/USDT
1099,4321.55295886747,1876.0905091443099,10745.178717598319,USDC/USDT
1100,4267.443351787427,1845.307570691938,10820.517797324914,USDC/USDT
1101,4242.609026019695,1819.7066685929046,10821.743022026822,USDC/USDT
1102,4237.712779941885,1813.8188085238946,10893.11099114504,USDC/USDT
1103,4264.317758026356,1809.1701518792386,10832.853758833999,USDC/USDT
1104,4296.299683760236,1819.8983514690779,10800.925814661801,USDC/USDT
1105,4300.999456322292,1795.2365206221127,10872.170656524326,USDC/USDT
1106,4307.815199091612,1803.6129536695776,10825.177893422191,USDC/USDT
1107,4320.236062334593,1784.2076294862247,10854.47274966651,USDC/USDT
1108,4312.812948183669,1781.903483153991,11073.720126846014,USDC/USDT
1109,4279.694898692245,1763.5174820176628,11067.509727638699,USDC/USDT
1110,4288.012482589669,1758.6254016596633,11081.832827962147,USDC/USDT
1111,4260.387254923113,1746.53999865036,11056.188434971624,USDC/USDT
1112,4258.6269160551565,1744.3647049217773,10964.78284925034,USDC/USDT
1113,4190.522663476511,1715.1608867774219,10858.823226205797,USDC/USDT
1114,4162.705189692644,1735.3458507227526,10964.05988995868,USDC/USDT
1115,4172.948963390004,1757.8436710837477,10939.94718202219,USDC/USDT
1116,4144.3891561270775,1751.3040770276057,10863.961671833586,USDC/USDT
1117,4145.819346061093,1745.6267811114162,10768.130392939323,USDC/USDT
1118,4102.761920598469,1729.882423570531,10779.190341878091,USDC/USDT
1119,4089.69693380191,1710.5480524604834,10744.10402759264,USDC/USDT
1120,4060.5152594428046,1710.6823449440838,10774.69586219843,USDC/USDT
1121,4015.3813856224833,1680.3716630345311,10842.503940443288,USDC/USDT
1122,4042.6899812652614,1701.24712644595,10893.338396754087,USDC/USDT
1123,4058.735975785556,1694.4693334985313,10845.72947735124,USDC/USDT
1124,4077.335185800238,1695.9848342309326,10863.46540304564,USDC/USDT
1125,4103.915530387839,1689.3022191480272,11100.08455212424,USDC/USDT
1126,4123.584671784095,1693.7854574483995,11196.281827557636,USDC/USDT
1127,4109.67827441412,1691.7523947656996,11298.773918955585,USDC/USDT
1128,4107.166774407536,1679.4276212103239,11332.200938963977,USDC/USDT
1129,4098.580703463223,1659.177438430617,11194.162554334018,USDC/USDT
1130,4092.2175895170517,1635.6446880161545,11123.634095393603,USDC/USDT
1131,4080.6247584451253,1628.6549462764694,11115.795223443476,USDC/USDT
1132,4042.676215248379,1605.090090160295,11143.212075173153,USDC/USDT
1133,4149.520693468949,1642.6264378477208,11226.81516633985,USDC/USDT
1134,4123.053656555888,1641.1405909020125,11228.135632418916,USDC/USDT
1135,4180.560906494552,1645.5599923361767,11213.762437722939,USDC/USDT
1136,4259.473696138264,1666.6639224922608,11309.57871957934,USDC/USDT
1137,4215.011657797976,1645.9482369999155,11270.749291763543,USDC/USDT
1138,4230.247607342848,1665.7468302434208,11379.916335740843,USDC/USDT
1139,4231.472478319595,1662.1858619276825,11443.505311218985,USDC/USDT
1140,4214.496952042808,1661.901687018328,11234.507344653504,USDC/USDT
1141,4179.2249952406955,1648.6144868611336,11220.178975292341,USDC/USDT
1142,4161.545238526522,1634.8816548770842,11106.086089381406,USDC/USDT
1143,4140.220946365521,1640.686610172549,11102.690287233256,USDC/USDT
1144,4150.841170791309,1636.018323655252,11177.8212633738,USDC/USDT
1145,4116.295765233895,1627.8792431821087,11184.788973681427,USDC/USDT
1146,4130.052550814546,1634.1010445238799,11233.863881663325,USDC/USDT
1147,4155.707784652007,1650.2195109189158,11240.338048485475,USDC/USDT
1148,4053.006644992174,1617.742709090244,11221.232373451374,USDC/USDT
1149,4058.439715492409,1624.3460234332006,11211.650256744648,USDC/USDT
1150,3993.7728517701566,1600.095198738554,11247.474297948598,USDC/USDT
1151,3936.490983528183,1576.2350515648852,11134.32186521803,USDC/USDT
1152,3935.7098280746154,1573.4891345599488,11115.54880522655,USDC/USDT
1153,3899.735617980159,1534.3086759849284,10845.881423918012,USDC/USDT
1154,3860.6142645593795,1532.1681248691036,10733.938640938257,USDC/USDT
1155,3845.804231128971,1531.1775668304438,10756.649907482853,USDC/USDT
1156,3877.001259067233,1531.6822108749582,10858.332266245658,USDC/USDT
1157,3893.669816093343,1537.0200788711225,11177.636239357866,USDC/USDT
1158,3902.7886133196375,1532.1794760100424,11096.663549330839,USDC/USDT
1159,3900.8236867071582,1533.9728625045266,10944.634579306898,USDC/USDT
1160,3937.562675561604,1541.4252858073041,10910.816736292507,USDC/USDT
1161,3956.16797537439,1534.3373954220738,10897.537448981551,USDC/USDT
1162,3965.3156874797546,1526.156999315686,10909.44391589914,USDC/USDT
1163,4048.7924363671254,1549.8553399931552,10888.125211256081,USDC/USDT
1164,4025.266192709486,1556.9630075700609,10872.155024918195,USDC/USDT
1165,4056.3643165884682,1591.7777144758436,10731.97716426247,USDC/USDT
1166,4097.589639157417,1609.637179440796,10800.400312953125,USDC/USDT
1167,4098.4458467018685,1608.8703569930126,10900.964561667455,USDC/USDT
1168,4147.298635455811,1633.9369154504006,11171.305500474002,USDC/USDT
1169,4155.407295126405,1616.4891113801723,11282.355176537907,USDC/USDT
1170,4184.281465261407,1622.669246592994,11316.848356321367,USDC/USDT
1171,4150.475259812838,1613.9362365735117,11096.83404649386,USDC/USDT
1172,4117.093575911697,1610.0309026980915,10798.251596854234,USDC/USDT
1173,4096.655009883236,1616.0216167307833,10810.993073721911,USDC/USDT
1174,4102.198923464383,1626.7733860105977,10985.71639806527,USDC/USDT
1175,4116.9582577766305,1633.7928404645895,11231.358850816312,USDC/USDT
