policy,regime,gas_price_wei,valuation,median,ci_low,ci_high,n_windows
BAHook,mid,20000000000,net_result_tt_delta,78.23973109324373,32.44546736384734,102.6107472789123,48
BAHook,mid,80000000000,net_result_delta,-102.49285380650386,-178.51822727180172,-33.299084547451,48
BAHook,mid,80000000000,net_result_tt_delta,0.5689673297097784,-35.70560276013481,51.25671628431735,48
BAHook,low,5000000000,net_result_delta,-84.14698649648992,-149.89481592844697,-30.50417276702659,48
BAHook,low,5000000000,net_result_tt_delta,37.98973393761223,24.58749247373339,61.837234876367305,48
BAHook,low,20000000000,net_result_delta,-52.98308040070175,-82.96737656296659,-28.472003293216403,48
BAHook,low,20000000000,net_result_tt_delta,21.922621230943065,8.32104350296305,33.076234620543545,48
BAHook,low,80000000000,net_result_delta,-24.134244672519515,-73.11755424268534,5.194682849761879,48
BAHook,low,80000000000,net_result_tt_delta,-10.258695145058482,-34.96547233978333,11.66116181922257,48
DAHook,high,5000000000,net_result_delta,86.87313218091094,-46.8650546903732,365.78375744483674,48
DAHook,high,5000000000,net_result_tt_delta,187.98389220753137,147.931386490494,301.5915310574455,48
DAHook,high,20000000000,net_result_delta,-1.4267580488450449,-87.15624769294573,128.5857166429705,48
DAHook,high,20000000000,net_result_tt_delta,25.097490727947616,7.1519448709544235,66.03860293448747,48
DAHook,high,80000000000,net_result_delta,-24.288313877755627,-145.78513329845555,80.6590236752836,48
DAHook,high,80000000000,net_result_tt_delta,-0.2347459891419703,-34.670615507728144,36.27663914783352,48
DAHook,mid,5000000000,net_result_delta,-33.19735132189777,-74.42770413189965,-6.233214406997831,48
DAHook,mid,5000000000,net_result_tt_delta,29.48089058292075,19.61862790384248,47.78734237257555,48
DAHook,mid,20000000000,net_result_delta,-54.58251808989979,-85.9184490305704,14.442097156007776,48
DAHook,mid,20000000000,net_result_tt_delta,4.17458783087973,-2.48789458223348,14.989856166138367,48
DAHook,mid,80000000000,net_result_delta,-37.91930920939933,-91.43617389995697,-5.227434493772989,48
DAHook,mid,80000000000,net_result_tt_delta,-2.83927002852289,-27.705102014198076,15.230521235638662,48
DAHook,low,5000000000,net_result_delta,-29.328659327284868,-49.94903218796085,0.31852742399553335,48
DAHook,low,5000000000,net_result_tt_delta,4.7362152768710075,0.607143729590689,12.58820288607555,48
DAHook,low,20000000000,net_result_delta,-21.632033677289485,-38.72246987387331,-5.352801476839704,48
DAHook,low,20000000000,net_result_tt_delta,-3.618966697770013,-8.071005598935812,3.5363821447963346,48
DAHook,low,80000000000,net_result_delta,-0.511600559766805,-8.936995994616609,15.425413128951604,48
DAHook,low,80000000000,net_result_tt_delta,-6.786215723429528,-23.668097272852847,3.107409169563084,48
ABHook,high,5000000000,net_result_delta,-68.14880292336943,-78.49214505084865,-52.1440545905366,48
ABHook,high,5000000000,net_result_tt_delta,-48.02151215618517,-64.57631650728213,-30.512174968731074,48
ABHook,high,20000000000,net_result_delta,-85.87574730835138,-130.74936335382313,-58.58897019777362,48
ABHook,high,20000000000,net_result_tt_delta,-85.0106974707744,-102.12797775441459,-55.939229764887386,48
ABHook,high,80000000000,net_result_delta,-113.66191188827338,-175.38046378263783,-40.02017636858477,48
ABHook,high,80000000000,net_result_tt_delta,-85.10887429218542,-158.64287950603216,-39.13988830850985,48
ABHook,mid,5000000000,net_result_delta,-33.34263028045456,-41.41865350855187,-21.298281420389685,48
ABHook,mid,5000000000,net_result_tt_delta,-28.895446386236948,-35.218428294086095,-21.828332779712582,48
ABHook,mid,20000000000,net_result_delta,-39.212302663155754,-53.3843047217556,-32.472022261804796,48
ABHook,mid,20000000000,net_result_tt_delta,-32.13850092762749,-44.1516898396377,-17.88970610851709,48
ABHook,mid,80000000000,net_result_delta,-47.202816322863896,-96.90397114664609,-14.862004924775079,48
ABHook,mid,80000000000,net_result_tt_delta,-27.741852231711164,-58.32908929873133,-10.643773564475623,48
ABHook,low,5000000000,net_result_delta,-20.60266936939314,-30.612930254832918,-13.537954841707233,48
ABHook,low,5000000000,net_result_tt_delta,-15.464965327326304,-21.728463945114335,-11.922861257131746,48
ABHook,low,20000000000,net_result_delta,-13.376724720990467,-35.41966396827502,-4.820422184226743,48
ABHook,low,20000000000,net_result_tt_delta,-19.163187064512947,-24.122754889672407,-7.513919094387063,48
ABHook,low,80000000000,net_result_delta,0.8774003437561859,-18.812538646518988,11.988345147798213,48
ABHook,low,80000000000,net_result_tt_delta,-17.521709875093443,-35.27943779297567,-6.158945187851032,48
MEVChargeHook,high,5000000000,net_result_delta,-20.609990109530486,-104.04657798875951,497.6269529012061,48
MEVChargeHook,high,5000000000,net_result_tt_delta,226.93406809526607,-67.04776265478264,627.1640820905918,48
MEVChargeHook,high,20000000000,net_result_delta,89.45119108214772,-59.50405571917328,466.6688814727552,48
MEVChargeHook,high,20000000000,net_result_tt_delta,35.63596994416599,-107.81326981937855,715.9627771817388,48
MEVChargeHook,high,80000000000,net_result_delta,102.3559174869738,-125.18329464735552,737.6018701942903,48
MEVChargeHook,high,80000000000,net_result_tt_delta,88.7832520442006,-212.61027278621276,861.6985623221092,48
MEVChargeHook,mid,5000000000,net_result_delta,-38.15874113533732,-55.106342384541676,-27.304919369341633,48
MEVChargeHook,mid,5000000000,net_result_tt_delta,23.107413471425577,-28.0643473366122,78.8116485093972,48
MEVChargeHook,mid,20000000000,net_result_delta,-52.73317417320618,-93.70150417198192,1.2775079215372167,48
MEVChargeHook,mid,20000000000,net_result_tt_delta,46.39871656409791,-34.163814057106975,119.17799448318226,48
MEVChargeHook,mid,80000000000,net_result_delta,-91.20283646601331,-144.90288415895157,27.82202709580193,48
MEVChargeHook,mid,80000000000,net_result_tt_delta,11.66457544923771,-98.29720875560645,183.50604166610867,48
MEVChargeHook,low,5000000000,net_result_delta,-24.585619262969544,-40.73255665216993,-7.9962104534403124,48
MEVChargeHook,low,5000000000,net_result_tt_delta,7.8245006349564825,-15.607366107024546,50.792549431394804,48
MEVChargeHook,low,20000000000,net_result_delta,-22.0412546904153,-54.4636851644467,-6.6484969144268575,48
MEVChargeHook,low,20000000000,net_result_tt_delta,3.2040695141315467,-21.57594782794311,77.00873228402702,48
MEVChargeHook,low,80000000000,net_result_delta,-47.74685876360034,-94.64705115925835,2.4116858084680075,48
MEVChargeHook,low,80000000000,net_result_tt_delta,23.780623879508674,-22.99964459146348,96.12791379867792,48
