policy,regime,gas_price_wei,valuation,median,ci_low,ci_high,n_windows
DAHook,low,80000000000,net_result_delta,-4.50349616672375,-21.907430535206515,4.327966454132877,48
DAHook,low,80000000000,net_result_tt_delta,-16.82414381874193,-38.330728557386834,-2.407674307103207,48
ABHook,high,5000000000,net_result_delta,-104.18537517569939,-139.46319111377124,-78.13124446732036,48
ABHook,high,5000000000,net_result_tt_delta,-109.66751641724116,-129.37524762645012,-85.04833483222478,48
ABHook,high,20000000000,net_result_delta,-151.12300371922652,-206.758346948508,-122.34685809826624,48
ABHook,high,20000000000,net_result_tt_delta,-195.79781664563393,-251.99121153643637,-168.89645381242735,48
ABHook,high,80000000000,net_result_delta,-224.70281760735423,-306.11639430307787,-161.18038254367775,48
ABHook,high,80000000000,net_result_tt_delta,-207.74104971146016,-279.8596480564265,-124.02777016067103,48
ABHook,mid,5000000000,net_result_delta,-70.93084727432267,-86.6282646506761,-59.40695382506601,48
ABHook,mid,5000000000,net_result_tt_delta,-67.13751235145573,-79.19905720204767,-54.544633537034045,48
ABHook,mid,20000000000,net_result_delta,-86.9040953163651,-103.87203147362197,-57.126009951562764,48
ABHook,mid,20000000000,net_result_tt_delta,-93.33265545874704,-111.61640506345006,-71.19867582035933,48
ABHook,mid,80000000000,net_result_delta,-84.79317010821751,-120.25650540260153,-42.84637161175942,48
ABHook,mid,80000000000,net_result_tt_delta,-58.58185782510009,-98.52462918131641,-6.522871551475816,48
ABHook,low,5000000000,net_result_delta,-48.6015463623595,-60.23604558682911,-35.775811593694016,48
ABHook,low,5000000000,net_result_tt_delta,-48.88582440875295,-58.67944574587972,-35.22719436118202,48
ABHook,low,20000000000,net_result_delta,-51.702781834803204,-69.19565289620414,-39.57413622380997,48
ABHook,low,20000000000,net_result_tt_delta,-48.909945875369196,-58.7863904320112,-39.17499751727854,48
ABHook,low,80000000000,net_result_delta,-20.783925619876584,-52.041726097795845,1.5299826739833406,48
ABHook,low,80000000000,net_result_tt_delta,-42.76653965764258,-62.25433277461292,-21.542075575917238,48
MEVChargeHook,high,5000000000,net_result_delta,-2.2524420490781267,-83.10937909814947,371.1190136818477,48
MEVChargeHook,high,5000000000,net_result_tt_delta,131.3334696258089,-32.30697101414171,461.1937310906218,48
MEVChargeHook,high,20000000000,net_result_delta,-110.4840905809898,-224.79840740800864,427.27458171252147,48
MEVChargeHook,high,20000000000,net_result_tt_delta,54.91947938899652,-148.92317168462097,558.0240833081583,48
MEVChargeHook,high,80000000000,net_result_delta,10.839520242755555,-299.3480171538886,418.00393843085976,48
MEVChargeHook,high,80000000000,net_result_tt_delta,-5.925421776254467,-315.7429081428538,793.9046270680509,48
MEVChargeHook,mid,5000000000,net_result_delta,-81.02814576873129,-140.19854282123424,-52.01579806832888,48
MEVChargeHook,mid,5000000000,net_result_tt_delta,-69.34808506065241,-93.280408552278,-19.28834595137056,48
MEVChargeHook,mid,20000000000,net_result_delta,-92.772522140624,-146.08752235773784,-11.503767988561549,48
MEVChargeHook,mid,20000000000,net_result_tt_delta,-53.854476288842335,-122.66343047446315,62.12746874958896,48
MEVChargeHook,mid,80000000000,net_result_delta,-127.90554765250988,-185.86488597772336,-65.47735297735159,48
MEVChargeHook,mid,80000000000,net_result_tt_delta,-62.63335342962741,-132.17329227866293,139.24975836879904,48
MEVChargeHook,low,5000000000,net_result_delta,-67.28175173777947,-123.53927032943278,-54.43544110678158,48
MEVChargeHook,low,5000000000,net_result_tt_delta,-27.670126526298844,-49.81359916029581,-1.4568394363814718,48
MEVChargeHook,low,20000000000,net_result_delta,-75.42103053628045,-125.25805803475168,-36.797595128802925,48
MEVChargeHook,low,20000000000,net_result_tt_delta,-16.059345508060105,-44.00706038500206,27.1846219825012,48
MEVChargeHook,low,80000000000,net_result_delta,-53.99273729477494,-106.1097386354536,-35.448870417180956,48
MEVChargeHook,low,80000000000,net_result_tt_delta,-12.507675159637504,-83.00818566385635,77.6791761386963,48
