minute,kappa_3_usdt_per_min,kappa_1_usdt_per_min,kappa_0.3_usdt_per_min,kappa_0.1_usdt_per_min,kappa_0.03_usdt_per_min
961,67318.41237208477,22439.470790694922,6731.841237208477,2243.9470790694922,673.1841237208477
962,67302.88159041156,22434.29386347052,6730.288159041156,2243.429386347052,673.0288159041156
963,67280.38429561986,22426.794765206618,6728.038429561986,2242.679476520662,672.8038429561985
964,67413.79267256151,22471.264224187173,6741.379267256151,2247.126422418717,674.1379267256151
965,68031.15095050623,22677.050316835408,6803.115095050623,2267.7050316835407,680.3115095050623
966,68923.83381556916,22974.611271856385,6892.383381556916,2297.4611271856384,689.2383381556915
967,69826.96303339773,23275.654344465907,6982.696303339772,2327.565434446591,698.2696303339773
968,70583.07314428779,23527.69104809593,7058.307314428779,2352.769104809593,705.8307314428779
969,71781.69160787041,23927.2305359568,7178.169160787041,2392.72305359568,717.816916078704
970,72428.79097832703,24142.93032610901,7242.879097832703,2414.2930326109013,724.2879097832703
971,71907.4439678077,23969.147989269233,7190.74439678077,2396.914798926923,719.0744396780769
972,71552.92301135209,23850.974337117364,7155.292301135209,2385.0974337117364,715.5292301135208
973,71126.30205136382,23708.767350454607,7112.630205136382,2370.876735045461,711.2630205136383
974,70081.06756218628,23360.355854062094,7008.106756218628,2336.0355854062095,700.8106756218629
975,69335.62341941908,23111.87447313969,6933.562341941907,2311.187447313969,693.3562341941907
976,68611.65475579552,22870.551585265173,6861.165475579553,2287.0551585265175,686.1165475579553
977,68053.54836326491,22684.516121088305,6805.354836326492,2268.4516121088304,680.5354836326492
978,67621.98893192693,22540.662977308977,6762.198893192693,2254.0662977308975,676.2198893192692
979,66882.80949112712,22294.269830375706,6688.280949112712,2229.4269830375706,668.8280949112713
980,65766.22687740317,21922.075625801055,6576.622687740317,2192.207562580106,657.6622687740316
981,66121.64660431609,22040.548868105365,6612.164660431609,2204.0548868105366,661.216466043161
982,66798.98343296486,22266.327810988285,6679.898343296485,2226.6327810988287,667.9898343296486
983,67190.91593118159,22396.97197706053,6719.091593118159,2239.697197706053,671.9091593118159
984,67242.87416501988,22414.29138833996,6724.287416501988,2241.429138833996,672.4287416501988
985,67352.26816706659,22450.756055688864,6735.226816706659,2245.075605568886,673.5226816706659
986,66853.6978471533,22284.5659490511,6685.369784715329,2228.45659490511,668.536978471533
987,66439.38647204524,22146.46215734841,6643.9386472045235,2214.6462157348415,664.3938647204524
988,65939.80791254841,21979.935970849467,6593.98079125484,2197.9935970849465,659.398079125484
989,65240.21696777891,21746.73898925964,6524.0216967778915,2174.673898925964,652.4021696777892
990,64815.3450190068,21605.1150063356,6481.534501900681,2160.51150063356,648.153450190068
991,64155.78887718162,21385.26295906054,6415.578887718162,2138.5262959060537,641.5578887718162
992,63641.463897390466,21213.821299130155,6364.146389739047,2121.3821299130154,636.4146389739046
993,63291.20495778348,21097.068319261158,6329.1204957783475,2109.706831926116,632.9120495778348
994,63110.65067045913,21036.88355681971,6311.065067045914,2103.688355681971,631.1065067045913
995,62649.23815730826,20883.07938576942,6264.923815730826,2088.307938576942,626.4923815730826
996,62720.19512860573,20906.73170953524,6272.019512860573,2090.6731709535243,627.2019512860572
997,62855.41995459652,20951.80665153217,6285.541995459651,2095.180665153217,628.5541995459652
998,63071.747274582165,21023.915758194056,6307.174727458217,2102.3915758194057,630.7174727458216
999,63479.365042371006,21159.788347457,6347.936504237101,2115.9788347457,634.7936504237101
1000,63764.304334508815,21254.76811150294,6376.4304334508815,2125.476811150294,637.6430433450881
1001,63341.87285698043,21113.957618993478,6334.1872856980435,2111.3957618993477,633.4187285698043
1002,62319.08328124135,20773.027760413785,6231.908328124135,2077.3027760413784,623.1908328124135
1003,61672.45736380386,20557.48578793462,6167.245736380386,2055.748578793462,616.7245736380386
1004,61007.84631211395,20335.94877070465,6100.784631211395,2033.594877070465,610.0784631211395
1005,60274.5896244721,20091.529874824035,6027.45896244721,2009.1529874824032,602.7458962447209
1006,59561.35608451606,19853.785361505354,5956.135608451606,1985.3785361505354,595.6135608451606
1007,58789.48366270564,19596.494554235214,5878.948366270564,1959.6494554235212,587.8948366270564
1008,58146.787579786665,19382.262526595554,5814.678757978667,1938.2262526595555,581.4678757978667
1009,57513.802373853454,19171.26745795115,5751.380237385345,1917.126745795115,575.1380237385345
1010,56675.4165853955,18891.805528465167,5667.54165853955,1889.1805528465168,566.754165853955
1011,56925.616032689904,18975.205344229966,5692.56160326899,1897.5205344229967,569.256160326899
1012,56828.87390830159,18942.957969433864,5682.887390830159,1894.2957969433862,568.2887390830159
1013,56910.81169759396,18970.270565864656,5691.081169759396,1897.0270565864655,569.1081169759397
1014,57171.40128149714,19057.133760499048,5717.140128149715,1905.7133760499048,571.7140128149714
1015,57443.306759707164,19147.768919902388,5744.330675970717,1914.7768919902387,574.4330675970716
1016,57139.061831116705,19046.35394370557,5713.9061831116705,1904.635394370557,571.390618311167
1017,56684.40849134075,18894.802830446915,5668.440849134075,1889.4802830446918,566.8440849134075
1018,56404.63722449716,18801.545741499052,5640.4637224497155,1880.154574149905,564.0463722449715
1019,56107.481383511,18702.49379450367,5610.7481383511,1870.2493794503669,561.07481383511
1020,55825.73731888418,18608.57910629473,5582.5737318884185,1860.8579106294726,558.2573731888418
1021,55220.8728849473,18406.957628315766,5522.087288494729,1840.6957628315765,552.208728849473
1022,54888.26760577589,18296.089201925297,5488.826760577588,1829.6089201925295,548.8826760577589
1023,54567.95117794687,18189.317059315625,5456.795117794687,1818.9317059315624,545.6795117794687
1024,54456.838711782795,18152.279570594266,5445.683871178279,1815.2279570594264,544.5683871178279
1025,54066.684259175054,18022.228086391686,5406.668425917505,1802.2228086391685,540.6668425917505
1026,54242.808751434284,18080.936250478095,5424.280875143429,1808.0936250478096,542.4280875143429
1027,54471.4813739114,18157.160457970465,5447.14813739114,1815.7160457970467,544.714813739114
1028,54580.38357297093,18193.46119099031,5458.038357297093,1819.346119099031,545.8038357297094
1029,54724.15662902955,18241.38554300985,5472.415662902955,1824.1385543009849,547.2415662902955
1030,55192.50761497077,18397.50253832359,5519.250761497077,1839.750253832359,551.9250761497077
1031,54388.092246464556,18129.364082154854,5438.809224646456,1812.9364082154852,543.8809224646456
1032,54251.777385932495,18083.92579531083,5425.177738593249,1808.3925795310831,542.517773859325
1033,53562.862542819676,17854.287514273223,5356.286254281968,1785.4287514273224,535.6286254281968
1034,52956.13324304543,17652.04441434848,5295.613324304543,1765.2044414348477,529.5613324304543
1035,52477.74803932324,17492.582679774412,5247.774803932324,1749.2582679774414,524.7774803932324
1036,51926.29197152887,17308.763990509626,5192.629197152887,1730.8763990509626,519.2629197152887
1037,51176.25278034181,17058.750926780605,5117.625278034181,1705.8750926780604,511.76252780341815
1038,50503.81369551853,16834.604565172845,5050.381369551853,1683.4604565172845,505.03813695518534
1039,49839.44361691936,16613.147872306454,4983.944361691936,1661.3147872306454,498.3944361691936
1040,49113.16162861788,16371.05387620596,4911.316162861788,1637.105387620596,491.1316162861788
1041,49064.85556484244,16354.951854947478,4906.485556484244,1635.4951854947478,490.64855564842435
1042,49144.04654056436,16381.348846854788,4914.404654056437,1638.1348846854787,491.44046540564364
1043,49088.269377434684,16362.756459144894,4908.826937743468,1636.2756459144894,490.8826937743468
1044,49299.71418155486,16433.238060518288,4929.971418155486,1643.3238060518288,492.9971418155486
1045,49714.27707859277,16571.425692864257,4971.427707859277,1657.1425692864257,497.14277078592767
1046,49565.5104799191,16521.8368266397,4956.55104799191,1652.18368266397,495.655104799191
1047,49268.79565372909,16422.931884576363,4926.8795653729085,1642.2931884576362,492.68795653729086
1048,48886.595366004665,16295.53178866822,4888.659536600467,1629.5531788668222,488.8659536600466
1049,48805.82262949889,16268.607543166298,4880.582262949889,1626.8607543166297,488.0582262949889
1050,48499.31647866124,16166.438826220412,4849.931647866124,1616.6438826220412,484.9931647866124
1051,48420.849095128055,16140.283031709352,4842.084909512805,1614.0283031709353,484.20849095128057
1052,47984.23936754688,15994.74645584896,4798.423936754688,1599.4746455848958,479.84239367546877
1053,47544.18508083356,15848.061693611187,4754.418508083356,1584.8061693611187,475.44185080833563
1054,47078.5309314788,15692.843643826267,4707.85309314788,1569.2843643826268,470.78530931478804
1055,46722.706467363045,15574.235489121016,4672.270646736305,1557.4235489121015,467.2270646736305
1056,46983.213322128795,15661.071107376265,4698.3213322128795,1566.1071107376265,469.83213322128796
1057,47155.433668314865,15718.477889438289,4715.543366831486,1571.8477889438288,471.5543366831486
1058,47217.67552416205,15739.225174720681,4721.767552416204,1573.9225174720682,472.17675524162047
1059,47335.64916916975,15778.549723056583,4733.564916916975,1577.8549723056583,473.3564916916975
1060,47626.71899729475,15875.57299909825,4762.671899729476,1587.5572999098251,476.26718997294756
1061,47201.36410466287,15733.788034887624,4720.136410466287,1573.3788034887623,472.0136410466287
1062,46943.24765937588,15647.749219791958,4694.3247659375875,1564.7749219791958,469.43247659375874
1063,46949.01117560954,15649.670391869848,4694.901117560955,1564.9670391869847,469.4901117560955
1064,46182.0110472849,15394.0036824283,4618.20110472849,1539.40036824283,461.82011047284897
1065,45625.48974008519,15208.496580028395,4562.548974008519,1520.8496580028395,456.25489740085186
1066,44921.13711690426,14973.71237230142,4492.113711690426,1497.371237230142,449.2113711690426
1067,44277.30556898643,14759.101856328807,4427.730556898642,1475.9101856328807,442.77305568986424
1068,44085.11583304774,14695.038611015912,4408.511583304774,1469.5038611015914,440.8511583304774
1069,43521.66333222203,14507.221110740677,4352.166333222203,1450.7221110740677,435.21663332222033
1070,43141.43606957135,14380.478689857115,4314.143606957135,1438.0478689857116,431.41436069571347
1071,43404.97070289455,14468.323567631516,4340.497070289455,1446.8323567631517,434.0497070289455
1072,43675.065543695266,14558.355181231756,4367.506554369526,1455.8355181231757,436.7506554369527
1073,44108.66198112732,14702.88732704244,4410.866198112732,1470.288732704244,441.0866198112732
1074,44820.60594746568,14940.20198248856,4482.060594746567,1494.0201982488559,448.2060594746568
1075,45239.61065657594,15079.870218858645,4523.961065657593,1507.9870218858646,452.3961065657594
1076,45160.58802341814,15053.529341139381,4516.058802341814,1505.352934113938,451.6058802341814
1077,45203.10619717961,15067.702065726537,4520.310619717961,1506.7702065726537,452.0310619717961
1078,45448.10248062874,15149.367493542912,4544.810248062874,1514.9367493542911,454.4810248062874
1079,45822.80985579116,15274.269951930386,4582.280985579116,1527.4269951930385,458.22809855791155
1080,45984.51382862119,15328.171276207062,4598.451382862118,1532.8171276207063,459.84513828621186
1081,46405.26277474594,15468.420924915314,4640.526277474594,1546.8420924915315,464.05262774745944
1082,46262.9649598243,15420.988319941433,4626.296495982429,1542.0988319941432,462.62964959824296
1083,45913.705071668635,15304.568357222879,4591.370507166864,1530.456835722288,459.13705071668636
1084,46059.74799466065,15353.249331553548,4605.974799466065,1535.324933155355,460.5974799466065
1085,45984.130313538306,15328.043437846101,4598.413031353831,1532.8043437846102,459.84130313538304
1086,46495.821191359246,15498.607063786414,4649.582119135925,1549.8607063786415,464.95821191359244
1087,46872.326119232195,15624.10870641073,4687.232611923219,1562.4108706410732,468.72326119232196
1088,47324.2852071585,15774.7617357195,4732.42852071585,1577.4761735719499,473.242852071585
1089,47681.35448676539,15893.784828921798,4768.135448676539,1589.3784828921798,476.81354486765395
1090,48008.051044289154,16002.683681429718,4800.805104428915,1600.268368142972,480.0805104428915
1091,47560.399173814876,15853.466391271624,4756.039917381488,1585.3466391271625,475.60399173814875
1092,47260.36639090253,15753.455463634175,4726.036639090253,1575.3455463634175,472.6036639090253
1093,47198.26369424975,15732.754564749916,4719.8263694249745,1573.2754564749916,471.9826369424975
1094,46549.12641815639,15516.375472718795,4654.912641815638,1551.6375472718796,465.49126418156385
1095,46066.673893775565,15355.557964591855,4606.667389377557,1535.5557964591856,460.66673893775567
1096,45596.29708704184,15198.765695680615,4559.629708704184,1519.8765695680613,455.9629708704184
1097,45129.334540687225,15043.111513562408,4512.933454068722,1504.3111513562408,451.2933454068723
1098,44514.31649979642,14838.10549993214,4451.431649979642,1483.8105499932142,445.1431649979642
1099,43811.60734944562,14603.869116481874,4381.160734944562,1460.3869116481874,438.1160734944562
1100,42997.60225815931,14332.534086053103,4299.760225815931,1433.2534086053104,429.9760225815931
1101,42686.52857589601,14228.842858632002,4268.652857589601,1422.8842858632001,426.86528575896006
1102,42759.013948208085,14253.004649402694,4275.9013948208085,1425.3004649402694,427.5901394820808
1103,42965.51031483381,14321.83677161127,4296.551031483381,1432.183677161127,429.65510314833807
1104,42913.97263627478,14304.657545424929,4291.397263627478,1430.4657545424927,429.13972636274787
1105,43182.481906744615,14394.160635581538,4318.2481906744615,1439.4160635581538,431.82481906744613
1106,42950.343205137695,14316.78106837923,4295.03432051377,1431.678106837923,429.50343205137693
1107,42741.70839617556,14247.23613205852,4274.170839617556,1424.7236132058522,427.4170839617556
1108,42220.50746468495,14073.502488228318,4222.050746468495,1407.3502488228319,422.20507464684954
1109,41957.413251931,13985.804417310334,4195.7413251931,1398.5804417310335,419.57413251931
1110,41764.17278390417,13921.390927968057,4176.417278390417,1392.1390927968057,417.6417278390417
1111,41325.44591438151,13775.14863812717,4132.544591438151,1377.5148638127168,413.2544591438151
1112,40868.685144932,13622.895048310667,4086.8685144932,1362.2895048310668,408.68685144932005
1113,40271.58639706765,13423.862132355884,4027.158639706765,1342.3862132355885,402.7158639706765
1114,39885.51382409915,13295.171274699718,3988.5513824099153,1329.5171274699717,398.85513824099155
1115,39643.915353363285,13214.638451121096,3964.3915353363286,1321.4638451121095,396.43915353363286
1116,39833.10783771075,13277.702612570249,3983.310783771075,1327.770261257025,398.3310783771075
1117,40001.900852469415,13333.966950823138,4000.1900852469416,1333.396695082314,400.0190085246942
1118,40071.526591909,13357.175530636334,4007.1526591909005,1335.7175530636334,400.71526591909003
1119,40256.724974810444,13418.908324936816,4025.6724974810445,1341.8908324936815,402.5672497481045
1120,40741.18428513687,13580.39476171229,4074.1184285136874,1358.0394761712291,407.4118428513687
1121,40601.43072749011,13533.810242496702,4060.143072749011,1353.3810242496702,406.01430727490106
1122,40238.08491035133,13412.69497011711,4023.808491035133,1341.269497011711,402.3808491035133
1123,39596.32839513252,13198.776131710842,3959.6328395132523,1319.877613171084,395.96328395132525
1124,39258.66433082002,13086.221443606675,3925.8664330820025,1308.6221443606676,392.5866433082002
1125,39011.977335290125,13003.992445096708,3901.1977335290126,1300.3992445096708,390.11977335290123
1126,38353.13162864464,12784.377209548213,3835.313162864464,1278.4377209548213,383.5313162864464
1127,37857.18509737978,12619.061699126592,3785.7185097379775,1261.9061699126592,378.5718509737977
1128,37397.42107299345,12465.807024331149,3739.7421072993448,1246.580702433115,373.97421072993444
1129,36888.49636655107,12296.165455517026,3688.8496366551076,1229.6165455517025,368.8849636655108
1130,36393.565665742055,12131.188555247352,3639.3565665742058,1213.1188555247352,363.93565665742057
1131,36974.17224084997,12324.724080283324,3697.417224084997,1232.4724080283324,369.7417224084997
1132,37393.3777677362,12464.459255912067,3739.33777677362,1246.4459255912066,373.933777677362
1133,37680.19385273228,12560.064617577425,3768.0193852732277,1256.0064617577425,376.80193852732276
1134,38201.61095247004,12733.870317490011,3820.1610952470037,1273.3870317490012,382.01610952470037
1135,38663.950133487786,12887.983377829263,3866.395013348779,1288.7983377829262,386.6395013348779
1136,38609.97238764389,12869.990795881295,3860.9972387643884,1286.9990795881295,386.0997238764389
1137,38562.70477823328,12854.23492607776,3856.270477823328,1285.4234926077759,385.6270477823328
1138,38719.15158679892,12906.383862266308,3871.915158679892,1290.6383862266307,387.1915158679892
1139,38638.85150304461,12879.617167681536,3863.8851503044607,1287.9617167681536,386.38851503044606
1140,38363.610778283124,12787.870259427707,3836.3610778283123,1278.7870259427707,383.63610778283123
1141,38077.745398200546,12692.581799400183,3807.774539820055,1269.2581799400182,380.7774539820055
1142,37714.02982866742,12571.343276222475,3771.4029828667426,1257.1343276222476,377.14029828667424
1143,37538.42280970289,12512.807603234296,3753.842280970289,1251.2807603234296,375.3842280970289
1144,37589.77939775593,12529.926465918641,3758.9779397755924,1252.992646591864,375.8977939775592
1145,37403.27414532485,12467.758048441618,3740.327414532485,1246.7758048441617,374.0327414532485
1146,37810.86181495607,12603.620604985357,3781.0861814956074,1260.3620604985358,378.10861814956075
1147,38203.92984053606,12734.643280178687,3820.392984053606,1273.4643280178686,382.0392984053606
1148,38566.52829824134,12855.509432747114,3856.6528298241346,1285.5509432747115,385.66528298241343
1149,39045.28250046731,13015.094166822435,3904.5282500467306,1301.5094166822437,390.45282500467306
1150,39443.5901642034,13147.8633880678,3944.35901642034,1314.7863388067801,394.435901642034
1151,38962.67680396478,12987.558934654928,3896.267680396478,1298.7558934654928,389.6267680396478
1152,38695.05079342003,12898.350264473343,3869.5050793420032,1289.8350264473343,386.9505079342003
1153,38410.330040643414,12803.443346881137,3841.033004064341,1280.3443346881138,384.10330040643413
1154,37988.41001789363,12662.803339297876,3798.8410017893625,1266.2803339297875,379.88410017893625
1155,37571.29928754398,12523.766429181327,3757.129928754398,1252.3766429181328,375.7129928754398
1156,37172.93179231167,12390.977264103889,3717.2931792311665,1239.0977264103888,371.72931792311664
1157,36775.393150819706,12258.464383606568,3677.5393150819705,1225.8464383606567,367.75393150819707
1158,36186.16277774481,12062.05425924827,3618.616277774481,1206.205425924827,361.8616277774481
1159,35847.131507016245,11949.043835672082,3584.7131507016247,1194.9043835672082,358.47131507016246
1160,35774.17109369338,11924.723697897793,3577.417109369338,1192.4723697897793,357.74171093693377
1161,36250.19623450276,12083.398744834252,3625.0196234502755,1208.3398744834253,362.50196234502755
1162,36484.68158911714,12161.560529705714,3648.4681589117145,1216.1560529705714,364.84681589117145
1163,36809.13170455329,12269.710568184431,3680.9131704553292,1226.971056818443,368.0913170455329
1164,37026.82254670486,12342.274182234954,3702.682254670486,1234.2274182234953,370.26822546704864
1165,37201.81335324327,12400.604451081088,3720.1813353243265,1240.060445108109,372.01813353243267
1166,37124.999938175446,12374.999979391816,3712.4999938175447,1237.4999979391816,371.2499993817545
1167,36868.03716282528,12289.345720941761,3686.8037162825285,1228.9345720941762,368.68037162825283
1168,36957.4582895541,12319.152763184702,3695.7458289554106,1231.9152763184702,369.574582895541
1169,36717.31524932905,12239.105083109684,3671.731524932905,1223.9105083109682,367.1731524932905
1170,36491.084386423834,12163.694795474612,3649.108438642383,1216.3694795474612,364.91084386423836
1171,36443.54712898986,12147.84904299662,3644.3547128989862,1214.784904299662,364.4354712898986
1172,36141.84531769769,12047.281772565899,3614.1845317697694,1204.7281772565898,361.4184531769769
1173,36072.93203044512,12024.31067681504,3607.2932030445118,1202.431067681504,360.72932030445116
1174,35761.88870240033,11920.629567466776,3576.188870240033,1192.0629567466776,357.61888702400324
1175,35615.49975007123,11871.833250023743,3561.5499750071226,1187.1833250023742,356.1549975007123
1176,35712.75277554197,11904.250925180657,3571.2752775541967,1190.4250925180656,357.1275277554197
1177,35837.39359996942,11945.797866656474,3583.7393599969423,1194.5797866656474,358.37393599969425
1178,36209.127145465674,12069.70904848856,3620.9127145465677,1206.970904848856,362.09127145465675
1179,36376.37647451097,12125.458824836991,3637.6376474510976,1212.5458824836992,363.76376474510977
1180,36373.164008078784,12124.388002692927,3637.3164008078784,1212.4388002692929,363.7316400807878
1181,36116.40355310574,12038.80118436858,3611.6403553105743,1203.880118436858,361.16403553105744
1182,36112.68932578284,12037.56310859428,3611.2689325782844,1203.7563108594281,361.12689325782844
1183,35942.90966585334,11980.96988861778,3594.2909665853335,1198.0969888617778,359.42909665853335
1184,35796.99900142118,11932.333000473727,3579.699900142118,1193.2333000473727,357.9699900142118
1185,35640.58157576952,11880.19385858984,3564.0581575769525,1188.0193858589842,356.4058157576952
1186,35539.04094786453,11846.34698262151,3553.904094786453,1184.634698262151,355.39040947864527
1187,35552.10537227489,11850.701790758298,3555.210537227489,1185.0701790758299,355.52105372274895
1188,35208.474943361405,11736.158314453802,3520.8474943361407,1173.6158314453803,352.0847494336141
1189,35068.05430881619,11689.351436272063,3506.805430881619,1168.9351436272063,350.6805430881619
1190,35692.63378724957,11897.544595749858,3569.2633787249574,1189.7544595749857,356.92633787249576
1191,36564.59006881138,12188.196689603794,3656.459006881138,1218.8196689603794,365.64590068811384
1192,37223.84169876607,12407.947232922023,3722.384169876607,1240.7947232922022,372.2384169876607
1193,37830.997632144165,12610.332544048055,3783.0997632144167,1261.0332544048056,378.30997632144164
1194,38550.25261197209,12850.084203990698,3855.025261197209,1285.0084203990698,385.5025261197209
1195,38915.50558106214,12971.83519368738,3891.5505581062143,1297.183519368738,389.15505581062143
1196,39130.69997299911,13043.56665766637,3913.069997299911,1304.356665766637,391.30699972999105
1197,39090.3078421802,13030.102614060068,3909.03078421802,1303.0102614060067,390.90307842180204
1198,39235.866689971306,13078.622229990437,3923.586668997131,1307.8622229990435,392.3586668997131
1199,39502.370709946656,13167.456903315551,3950.2370709946654,1316.7456903315551,395.02370709946655
1200,39736.71417168328,13245.571390561094,3973.671417168328,1324.5571390561095,397.3671417168328
1201,39638.18764253442,13212.72921417814,3963.818764253442,1321.2729214178141,396.3818764253442
1202,39355.138941897414,13118.379647299138,3935.513894189741,1311.8379647299137,393.5513894189741
1203,39272.77274506077,13090.92424835359,3927.2772745060774,1309.0924248353592,392.72772745060774
1204,39120.06664323427,13040.022214411423,3912.0066643234272,1304.0022214411424,391.2006664323427
1205,38989.830623829825,12996.610207943275,3898.9830623829826,1299.6610207943274,389.8983062382983
1206,39269.96874329551,13089.989581098504,3926.9968743295512,1308.9989581098503,392.6996874329551
1207,39472.23403413704,13157.411344712347,3947.223403413704,1315.7411344712348,394.72234034137045
1208,39935.44901208108,13311.81633736036,3993.544901208108,1331.181633736036,399.3544901208108
1209,40416.984213400014,13472.328071133337,4041.698421340001,1347.2328071133338,404.16984213400013
1210,40041.0500159772,13347.016671992398,4004.1050015977194,1334.7016671992399,400.41050015977197
1211,39234.60234555681,13078.200781852269,3923.4602345556805,1307.8200781852267,392.34602345556806
1212,38766.8193350221,12922.273111674032,3876.6819335022096,1292.2273111674033,387.668193350221
1213,38264.64758629567,12754.882528765223,3826.4647586295673,1275.4882528765224,382.6464758629567
1214,37621.18104512888,12540.393681709624,3762.1181045128874,1254.0393681709625,376.2118104512887
1215,37313.16455184567,12437.72151728189,3731.316455184567,1243.772151728189,373.1316455184567
1216,36787.91022645461,12262.636742151535,3678.7910226454605,1226.2636742151535,367.8791022645461
1217,36562.19252356583,12187.397507855276,3656.2192523565827,1218.7397507855276,365.6219252356583
1218,35990.50662984309,11996.83554328103,3599.050662984309,1199.683554328103,359.9050662984309
1219,35482.01904045941,11827.339680153136,3548.201904045941,1182.7339680153136,354.8201904045941
1220,34896.71138763605,11632.237129212019,3489.6711387636055,1163.2237129212017,348.96711387636054
1221,34780.84739153325,11593.615797177752,3478.0847391533252,1159.3615797177752,347.8084739153325
1222,35048.28606412827,11682.76202137609,3504.828606412827,1168.2762021376088,350.4828606412827
1223,35067.958197938795,11689.319399312932,3506.7958197938797,1168.931939931293,350.67958197938793
1224,35048.911475724126,11682.970491908041,3504.8911475724126,1168.2970491908043,350.4891147572413
1225,35038.91178658301,11679.637262194337,3503.891178658301,1167.9637262194337,350.3891178658301
1226,34722.564505607916,11574.188168535973,3472.2564505607916,1157.4188168535973,347.2256450560792
1227,34465.21701281817,11488.40567093939,3446.521701281817,1148.840567093939,344.6521701281817
1228,34001.35950831986,11333.786502773288,3400.135950831986,1133.3786502773287,340.0135950831986
1229,33387.18550916858,11129.061836389526,3338.718550916858,1112.9061836389526,333.8718550916858
1230,33088.05877351237,11029.352924504125,3308.805877351237,1102.9352924504124,330.8805877351237
1231,32864.37769216782,10954.79256405594,3286.4377692167823,1095.4792564055942,328.64377692167824
1232,32550.55590391592,10850.185301305308,3255.055590391592,1085.0185301305307,325.5055590391592
1233,32181.28536002651,10727.095120008838,3218.1285360026513,1072.7095120008837,321.81285360026516
1234,32047.05435282117,10682.35145094039,3204.7054352821174,1068.2351450940391,320.4705435282117
1235,31736.381290434183,10578.793763478061,3173.6381290434183,1057.879376347806,317.36381290434184
1236,32159.02091220313,10719.673637401043,3215.9020912203127,1071.9673637401042,321.5902091220313
1237,32197.831204204107,10732.610401401369,3219.783120420411,1073.2610401401369,321.97831204204107
1238,32395.61138139444,10798.53712713148,3239.561138139444,1079.853712713148,323.9561138139444
1239,32408.34909154115,10802.783030513716,3240.834909154115,1080.2783030513715,324.08349091541146
1240,32515.58074040825,10838.526913469417,3251.558074040825,1083.8526913469416,325.1558074040825
1241,32352.05220394169,10784.017401313897,3235.205220394169,1078.4017401313897,323.5205220394169
1242,32162.82339915785,10720.941133052616,3216.282339915785,1072.0941133052615,321.6282339915785
1243,32015.298049276258,10671.76601642542,3201.5298049276257,1067.176601642542,320.1529804927626
1244,31825.643352493677,10608.547784164559,3182.5643352493676,1060.854778416456,318.25643352493677
1245,31635.64338057829,10545.214460192763,3163.564338057829,1054.5214460192763,316.3564338057829
1246,31401.520085238237,10467.173361746078,3140.1520085238235,1046.717336174608,314.01520085238235
1247,31110.71792796619,10370.239309322063,3111.071792796619,1037.0239309322062,311.10717927966186
1248,31141.684003174938,10380.561334391645,3114.1684003174937,1038.0561334391646,311.41684003174936
1249,31040.958400302574,10346.986133434191,3104.0958400302575,1034.698613343419,310.40958400302577
1250,31143.553213679188,10381.184404559728,3114.355321367919,1038.1184404559729,311.4355321367919
1251,31639.905894698837,10546.635298232946,3163.9905894698836,1054.6635298232945,316.39905894698836
1252,32240.633394604658,10746.877798201553,3224.0633394604656,1074.6877798201551,322.4063339460466
1253,32829.387557574824,10943.129185858275,3282.9387557574823,1094.3129185858274,328.29387557574825
1254,33249.52781057462,11083.175936858208,3324.9527810574623,1108.3175936858206,332.4952781057462
1255,33557.018204378655,11185.672734792885,3355.7018204378655,1118.5672734792886,335.57018204378653
1256,33548.084605253665,11182.69486841789,3354.808460525367,1118.2694868417889,335.48084605253666
1257,33731.22102430373,11243.740341434579,3373.1221024303736,1124.374034143458,337.3122102430373
1258,33825.45211510823,11275.150705036076,3382.545211510823,1127.5150705036076,338.2545211510823
1259,34086.257659098796,11362.085886366265,3408.6257659098796,1136.2085886366265,340.86257659098794
1260,34557.81761433425,11519.272538111416,3455.781761433425,1151.9272538111416,345.5781761433425
1261,34798.08922204471,11599.363074014904,3479.8089222044714,1159.9363074014905,347.9808922204471
1262,34948.669670788106,11649.556556929369,3494.8669670788104,1164.955655692937,349.48669670788104
1263,35196.98176816822,11732.327256056073,3519.6981768168216,1173.2327256056074,351.9698176816822
1264,35386.59992446806,11795.53330815602,3538.659992446806,1179.553330815602,353.8659992446806
1265,35474.85244721951,11824.950815739836,3547.485244721951,1182.4950815739837,354.7485244721951
1266,35870.656252355875,11956.885417451958,3587.0656252355875,1195.6885417451958,358.7065625235588
1267,36283.076022664274,12094.358674221425,3628.3076022664272,1209.4358674221423,362.8307602266427
1268,36496.330015937005,12165.443338645668,3649.6330015937006,1216.5443338645669,364.96330015937
1269,36815.02736872715,12271.675789575716,3681.502736872715,1227.1675789575718,368.1502736872715
1270,36749.41132223364,12249.803774077878,3674.9411322233636,1224.9803774077877,367.49411322233635
1271,36157.15924084284,12052.386413614278,3615.715924084284,1205.2386413614279,361.5715924084284
1272,35513.515895906115,11837.838631968707,3551.351589590612,1183.7838631968707,355.1351589590612
1273,35031.04437239056,11677.014790796853,3503.104437239056,1167.7014790796854,350.3104437239056
1274,34751.6220959246,11583.874031974865,3475.1622095924595,1158.3874031974865,347.51622095924597
1275,34750.38512003873,11583.461706679576,3475.0385120038727,1158.3461706679577,347.50385120038726
1276,34569.054195612895,11523.018065204298,3456.9054195612894,1152.3018065204299,345.6905419561289
